,Car Id,Scraped Date,Brand,Model,Condition,Year,Transmission,Fuel,Colour,Location,Mileage,Engine Type,Price
1218,https://www.cars45.com/jEY4wdZMXkjTx1TDMh9NOJmifURae9e,2024-06-18,Acura,MDX,Nigerian Used,2015,Automatic,Petrol,Green,Lagos State,166496 km,V6,"12,075,000"
1219,https://www.cars45.com/jEY4wdZtzFc2oJAP2CaYZJehz8YYjSc,2024-06-18,Toyota,Camry,Nigerian Used,2016,Automatic,Petrol,Red,Lagos State,202268 km,V4,"16,275,000"
1220,https://www.cars45.com/jEY4wdZI2PC4RXVZdcW7xnKd9QuE7jq,2024-06-18,Toyota,Avalon,Nigerian Used,2001,Automatic,Petrol,Gold,Lagos State,0 km,V8,"3,150,000"
1221,https://www.cars45.com/jEY4wdZPw8FDmqvWgvm6veY0QytMeqZ,2024-06-18,Toyota,RAV4,Nigerian Used,2009,Automatic,Petrol,Red,Imo State,211843 km,V4,"5,625,000"
1222,https://www.cars45.com/jEY4wdZGbVAZKLv7Qf3AyhWYSnz8EVc,2024-06-18,Toyota,Venza,Nigerian Used,2012,Automatic,Petrol,Gray,Abuja (FCT),137542 km,V6,"11,812,500"
1223,https://www.cars45.com/jEY4wdZPPTvRzpdfGfXs1nv9ToFivJA,2024-06-18,Kia,Optima,Nigerian Used,2010,Manual,Petrol,Black,Abuja (FCT),26600 km,V4,"3,150,000"
1224,https://www.cars45.com/jlCs49Pl9RRbqjNp9IwEmAlkLyHxcI,2024-06-18,Toyota,Land,Nigerian Used,2014,Automatic,Petrol,Black,Abuja (FCT),42834 km,V8,"42,000,000"
1225,https://www.cars45.com/jEY4wdZiAmwZT9hWjnyDZrbc1n2sfON,2024-06-18,Honda,Civic,Nigerian Used,2001,Automatic,Petrol,Green,Abuja (FCT),188468 km,V4,"2,310,000"
1226,https://www.cars45.com/jEY4wdZtt9CcoyevIXl8cGdPxbbUKT5,2024-06-18,Lexus,GX,Nigerian Used,2017,Automatic,Petrol,Black,Lagos State,95528 km,V8,"41,625,000"
1227,https://www.cars45.com/jEY4wdZfTEQgGYUlHKEerG4hqlY5A5Q,2024-06-18,Toyota,Sienna,Foreign Used,2005,Automatic,Petrol,Gray,Enugu State,178842 km,V6,"9,152,000"
1228,https://www.cars45.com/jEY4wdZtwXDN5CAeMGJsmmiDN04AMf8,2024-06-18,Toyota,Highlander,Nigerian Used,2001,Automatic,Petrol,Red,Enugu State,189233 km,V6,"3,375,000"
1229,https://www.cars45.com/jEY4wdZcqmhs9F71CEvZaXd7p0CQKRV,2024-06-18,Acura,MDX,Nigerian Used,2007,Automatic,Petrol,Black,Imo State,0 km,V8,"4,200,000"
1230,https://www.cars45.com/jEY4wdZgGuDt2lYjr3iDgzhWUo7ed4Z,2024-06-18,Toyota,Highlander,Nigerian Used,2002,Automatic,Petrol,Red,Lagos State,319590 km,V6,"5,250,000"
1231,https://www.cars45.com/jEY4wdZyrWPmpYKJgjMoqmeCSKbodHq,2024-06-18,Honda,Crosstour,Nigerian Used,2010,Automatic,Petrol,White,Lagos State,142212 km,V6,"6,300,000"
1232,https://www.cars45.com/jEY4wdZqu8SZXP9K9BMZbef11T4HmwY,2024-06-18,Mazda,6,Foreign Used,2005,Automatic,Petrol,Silver,Lagos State,164935 km,V4,"4,200,000"
1233,https://www.cars45.com/jEY4wdZrfWP38OLGslHU3qOU2EAQAL2,2024-06-18,Toyota,Camry,Nigerian Used,2010,Automatic,Petrol,Gold,Lagos State,268154 km,V4,"5,355,000"
1234,https://www.cars45.com/jEY4wdZye9eNqN8PDjPqUPX922L54hV,2024-06-18,Toyota,Camry,Nigerian Used,2009,Automatic,Petrol,Gold,Abuja (FCT),217288 km,V4,"4,725,000"
1235,https://www.cars45.com/jEY4wdZPvMtsvbDbJ8KrG03xoFpCr6X,2024-06-18,Nissan,Pathfinder,Nigerian Used,2013,Automatic,Petrol,Gold,Lagos State,71852 km,V6,"10,800,000"
1236,https://www.cars45.com/jEY4wdZbi8yHgMVXL9FWJmrsvIiYVQ8,2024-06-18,Ford,Edge,Nigerian Used,2010,Automatic,Petrol,White,Lagos State,0 km,V6,"4,200,000"
1237,https://www.cars45.com/jEY4wdZuPVauSSw7flRRk3OcwQNKsoA,2024-06-18,Opel,Zafira,Foreign Used,2000,Automatic,Petrol,Silver,Oyo State,224681 km,V4,"3,885,000"
1238,https://www.cars45.com/jEY4wdZjzarvgCv0V0O8s5DAV2CDn9d,2024-06-18,Peugeot,307,Nigerian Used,2003,Manual,Petrol,Silver,Rivers State,41580 km,V4,"3,360,000"
1239,https://www.cars45.com/jEY4wdZXwUvXGScBtwNTmW3icHkwXpu,2024-06-18,Honda,Accord,Nigerian Used,2013,Automatic,Petrol,Black,Lagos State,131978 km,V6,"11,025,000"
1240,https://www.cars45.com/jEY4wdZVY2KuOgRr5x5NT48WJG6Ewxh,2024-06-18,Honda,Accord,Nigerian Used,2008,Automatic,Petrol,Black,Lagos State,229827 km,V4,"4,784,000"
1241,https://www.cars45.com/jEY4wdZjWH1rNSCBOjub6fHVsH6C6Su,2024-06-18,Honda,Accord,Nigerian Used,2003,Automatic,Petrol,Black,Delta State,600193 km,V4,"2,912,000"
1242,https://www.cars45.com/jEY4wdZONutxgXiVrdjyzjzi74SZGek,2024-06-18,BMW,328i,Nigerian Used,2007,Automatic,Petrol,Blue,Abuja (FCT),254002 km,V6,"4,200,000"
1243,https://www.cars45.com/jEY4wdZtooVhh2lDtMFso3tvI2foPF0,2024-06-18,Mercedes-Benz,GLK-Class,Foreign Used,2010,Automatic,Petrol,Silver,Lagos State,245701 km,V6,"17,160,000"
1244,https://www.cars45.com/jEY4wdZVPNjJGKD1vEwpMp4ASO3yiJG,2024-06-18,Toyota,Camry,Nigerian Used,2008,Automatic,Petrol,Silver,Lagos State,239986 km,V4,"5,720,000"
1245,https://www.cars45.com/jEY4wdZrAe03vEYHEAQbwpWWID4sHeA,2024-06-18,Honda,Pilot,Nigerian Used,2006,Automatic,Petrol,Gray,Lagos State,342768 km,V6,"3,990,000"
1246,https://www.cars45.com/jEY4wdZwLjnvw1lY4f82IzPukq42DBc,2024-06-18,Honda,CR-V,Nigerian Used,2002,Automatic,Petrol,Green,Enugu State,174597 km,V4,"3,150,000"
1247,https://www.cars45.com/jEY4wdZBAVrkjA9oawOeV04YOF49HLL,2024-06-18,Mercedes-Benz,GL-Class,Nigerian Used,2013,Automatic,Petrol,Black,Enugu State,43697 km,V8,"25,875,000"
1248,https://www.cars45.com/jEY4wdZAZiWix3ogT8VeYIhMy4lTFCR,2024-06-18,Toyota,RAV4,Nigerian Used,2007,Automatic,Petrol,Blue,Lagos State,157147 km,V4,"5,670,000"
1249,https://www.cars45.com/jEY4wdZIxHADEWreDdx8A25ixVeoyr0,2024-06-18,Peugeot,407,Nigerian Used,2008,Automatic,Petrol,Black,Abuja (FCT),464899 km,V4,"2,730,000"
1250,https://www.cars45.com/jEY4wdZWCcyXk2rKTjVXnlwjfodurbb,2024-06-18,Mazda,3,Nigerian Used,2004,Manual,Petrol,Gray,Ondo State,208252 km,V4,"2,625,000"
1251,https://www.cars45.com/jEY4wdZcEMTJUaV1GuneAJFepHDHjK1,2024-06-18,Toyota,Matrix,Nigerian Used,2005,Automatic,Petrol,Silver,Lagos State,380727 km,V4,"4,200,000"
1252,https://www.cars45.com/jEY4wdZSdcrsyGxmI0AkD6iX0Wdv1IF,2024-06-18,Mazda,CX-9,Nigerian Used,2010,Automatic,Petrol,White,Lagos State,423885 km,V8,"7,035,000"
1253,https://www.cars45.com/jEY4wdZgddVv8uUKpROUvbbWOAFRQbH,2024-06-18,Honda,Pilot,Nigerian Used,2004,Automatic,Petrol,White,Lagos State,423362 km,V6,"4,725,000"
1254,https://www.cars45.com/jEY4wdZJJdaoFH0ShY4gLrXkYNIWRV6,2024-06-18,Toyota,Camry,Nigerian Used,2002,Automatic,Petrol,Blue,Abuja (FCT),189548 km,V4,"4,160,000"
1255,https://www.cars45.com/jEY4wdZbZsyvfvPG8KKgv5ZPOodeQLc,2024-06-18,Lexus,RX,Nigerian Used,2006,Automatic,Petrol,Silver,Imo State,181398 km,V6,"6,615,000"
1256,https://www.cars45.com/jEY4wdZXIfigYtZdAlMyIhViNYhDg6C,2024-06-18,Kia,Sportage,Nigerian Used,2015,Automatic,Petrol,Silver,Abuja (FCT),82500 km,V4,"6,090,000"
1257,https://www.cars45.com/jEY4wdZXWFDyPSx1i71oIypwwU0fESV,2024-06-18,Lexus,GS,Nigerian Used,2007,Automatic,Petrol,Red,Lagos State,321422 km,V6,"5,565,000"
1258,https://www.cars45.com/jEY4wdZWoMguhP9kOvcoHarC5B0ugzN,2024-06-18,Lexus,RX,Nigerian Used,1999,Automatic,Petrol,Gray,Ogun State,51497 km,V6,"3,150,000"
1259,https://www.cars45.com/jEY4wdZooaljVETCbwMzEcYmhxN8Vc2,2024-06-18,Toyota,Corolla,Nigerian Used,2003,Automatic,Petrol,Blue,Lagos State,357164 km,V4,"4,576,000"
1260,https://www.cars45.com/jEY4wdZZ2dudh1wdPdQZGNviD3TSn4v,2024-06-18,Toyota,Corolla,Foreign Used,2014,Automatic,Petrol,Silver,Abuja (FCT),209754 km,V4,"16,640,000"
1261,https://www.cars45.com/jEY4wdZFGXZ38BY7dTn14FjoHjLulcb,2024-06-18,Toyota,Highlander,Nigerian Used,2008,Automatic,Petrol,Gold,Lagos State,123456 km,V6,"18,720,000"
1262,https://www.cars45.com/jEY4wdZPS6J8KKDPir0DE4rwaseNKuf,2024-06-18,Nissan,Pathfinder,Nigerian Used,2001,Automatic,Petrol,Green,Lagos State,0 km,V6,"5,250,000"
1263,https://www.cars45.com/jEY4wdZbxqJDmtK7r8NnM8U2BYDesIi,2024-06-18,Toyota,Sienna,Nigerian Used,2002,Automatic,Petrol,Silver,Lagos State,194485 km,V6,"4,200,000"
1264,https://www.cars45.com/jEY4wdZnJZFWwcAuePR31NsJSgQ66Fh,2024-06-18,Mercedes-Benz,C-Class,Nigerian Used,2020,Automatic,Petrol,Black,Abuja (FCT),38208 km,V8,"178,500,000"
1265,https://www.cars45.com/jlCs49PN1hBTD39honQBRpF3egsbZb,2024-06-18,Lexus,RX,Foreign Used,2023,Automatic,Petrol,Black,Lagos State,42 km,V4,"126,000,000"
1266,https://www.cars45.com/jEY4wdZTvNGz5IBcBz9GGatnBvlMyGD,2024-06-18,Honda,Pilot,Nigerian Used,2009,Automatic,Petrol,Gray,Lagos State,246682 km,V6,"5,250,000"
1267,https://www.cars45.com/jEY4wdZOEWPMq3fMNYiMi5syf0GWgkN,2024-06-18,Toyota,Corolla,Nigerian Used,2010,Automatic,Petrol,Red,Abuja (FCT),178613 km,V4,"5,250,000"
1268,https://www.cars45.com/jEY4wdZIUjKTnkgF1Le6jDIjaAZ11Pl,2024-06-18,Hyundai,Accent,Nigerian Used,2016,CVT,Petrol,Blue,Lagos State,47051 km,V4,"5,565,000"
1269,https://www.cars45.com/jEY4wdZjmyCTQUypRKrc1ffn68nCYTe,2024-06-18,Ford,Edge,Nigerian Used,2011,Automatic,Petrol,Silver,Oyo State,111304 km,V6,"4,200,000"
1270,https://www.cars45.com/jEY4wdZyfCM25mNmz12HhnRgJwZ6iPF,2024-06-18,Toyota,Sienna,Nigerian Used,2004,Automatic,Petrol,Gold,Lagos State,123931 km,V6,"5,775,000"
1271,https://www.cars45.com/jEY4wdZX7WA0qzKvBhuIYl2SuNHPCPC,2024-06-18,Volkswagen,Jetta,Nigerian Used,2005,Automatic,Petrol,Silver,Lagos State,210871 km,V4,"2,250,000"
1272,https://www.cars45.com/jEY4wdZTvEj5Wfq8Htr1BKVoEep9K2k,2024-06-18,Toyota,Camry,Nigerian Used,2008,Automatic,Petrol,Silver,Lagos State,344996 km,V4,"6,240,000"
1273,https://www.cars45.com/jEY4we00LBuQpu9DQJ1gybOIhWYvXrg,2024-06-18,Mazda,626,Nigerian Used,2000,Manual,Petrol,Blue,Oyo State,178402 km,V4,"1,680,000"
1274,https://www.cars45.com/jEY4wdZQ5if8jxSQuVkoPkRFjOcCbin,2024-06-18,Toyota,Camry,Nigerian Used,2006,Automatic,Petrol,Blue,Lagos State,152347 km,V4,"2,719,500"
1275,https://www.cars45.com/jEY4wdZHerIl1FFk7nopyJ8BhOWr6ME,2024-06-18,Lexus,RX,Nigerian Used,2008,Automatic,Petrol,Purple,Lagos State,152347 km,V6,"8,400,000"
1276,https://www.cars45.com/jEY4wdZfaoguprIsxGVgGOiBONPsIkS,2024-06-18,Toyota,Sienna,Nigerian Used,2002,Automatic,Petrol,Blue,Lagos State,293344 km,V6,"3,037,500"
1277,https://www.cars45.com/jEY4wdZIpjOVsHBcWTEuh2qQXnjUKEc,2024-06-18,Toyota,Corolla,Nigerian Used,2006,Automatic,Petrol,Silver,Lagos State,214046 km,V4,"4,264,000"
1278,https://www.cars45.com/jEY4wdZFH55CzqQBNWtoqv2qbqMLVei,2024-06-18,Toyota,Corolla,Nigerian Used,2010,Automatic,Petrol,Red,Abuja (FCT),273093 km,V4,"7,072,000"
1279,https://www.cars45.com/jEY4wdZTl64Ast8a8xcweoM00gILvt6,2024-06-18,Toyota,Camry,Nigerian Used,2014,Automatic,Petrol,Black,Delta State,186524 km,V4,"7,875,000"
1280,https://www.cars45.com/jEY4wdZCjyb3Kb3dx59zVlRem5XQ4Ka,2024-06-18,Toyota,Highlander,Foreign Used,2011,Automatic,Petrol,Black,Lagos State,159329 km,V6,"13,125,000"
1281,https://www.cars45.com/jEY4wdZHTEAcyh53xiXC4Yjp0YHCbpC,2024-06-18,Hyundai,Sonata,Nigerian Used,2012,Automatic,Petrol,Blue,Lagos State,170233 km,V4,"6,300,000"
1282,https://www.cars45.com/jEY4wdZM6NFeBuzbfPnytMGqyOjPL3s,2024-06-18,Toyota,Camry,Nigerian Used,2000,Automatic,Petrol,Silver,Abuja (FCT),0 km,V4,"1,800,000"
1283,https://www.cars45.com/jEY4wdZxnLmu3yamUIEcVLU9N3gJNaU,2024-06-18,Lexus,GX,Nigerian Used,2006,Automatic,Petrol,Blue,Lagos State,339176 km,V8,"6,510,000"
1284,https://www.cars45.com/jEY4wdZDLajyPu2bzcEavO7257oG8Nw,2024-06-18,Toyota,4-Runner,Nigerian Used,2008,Automatic,Petrol,Black,Ogun State,130148 km,V8,"6,300,000"
1285,https://www.cars45.com/jEY4wdZkdoheKXAxO0acY5WMS9ap8oW,2024-06-18,Toyota,Camry,Nigerian Used,2002,Automatic,Petrol,Black,Rivers State,224243 km,V6,"3,120,000"
1286,https://www.cars45.com/jEY4wdZXqKfoghSjR49kQD43qFy5qdd,2024-06-18,Toyota,Camry,Nigerian Used,2002,Automatic,Petrol,Gray,Ondo State,196902 km,V4,"3,120,000"
1287,https://www.cars45.com/jEY4wdZPWMdeDAntEDq7UVZYAcMkQr6,2024-06-18,Mercedes-Benz,M,Nigerian Used,2010,Automatic,Petrol,Gold,Edo State,124955 km,V6,"8,925,000"
1288,https://www.cars45.com/jEY4wdZtQ5T8DgvlFg0jw3P62NaoOc2,2024-06-18,Lexus,GX,Foreign Used,2016,Automatic,Petrol,White,Lagos State,142238 km,V8,"49,400,000"
1289,https://www.cars45.com/jEY4wdZcUomV6Wp3fmjSf9ADVx85OjT,2024-06-18,Kia,Cerato,Nigerian Used,2012,Manual,Petrol,Gray,Lagos State,159526 km,V4,"3,675,000"
1290,https://www.cars45.com/jEY4wdZiKzqWkH9V7hoOkgGj8vnxny6,2024-06-18,Toyota,Avalon,Nigerian Used,2002,Automatic,Petrol,Silver,Lagos State,0 km,V6,"2,625,000"
1291,https://www.cars45.com/jEY4wdZz1XH5FxTlzvuqav1Ak3k2ZIO,2024-06-18,Toyota,Highlander,Nigerian Used,2015,Automatic,Petrol,White,Lagos State,117588 km,V6,"21,525,000"
1292,https://www.cars45.com/jEY4wdZBLVcEJYIvwR8Gz3NEVk32FdH,2024-06-18,Toyota,Camry,Nigerian Used,2010,Automatic,Petrol,Silver,Lagos State,148082 km,V4,"5,292,000"
1293,https://www.cars45.com/jEY4wdZjnoFbyZqBEq9A4L6K1VE42us,2024-06-18,Toyota,Camry,Nigerian Used,1999,Automatic,Petrol,Green,Lagos State,335977 km,V6,"2,625,000"
1294,https://www.cars45.com/jEY4wdZugutuR7G6SKtIsD5HKKKVZ2v,2024-06-18,Mercedes-Benz,C300,Nigerian Used,2010,Automatic,Petrol,Gold,Lagos State,200141 km,V6,"6,187,500"
1295,https://www.cars45.com/jEY4wdZJxV2062dypPPSiQgUwvajZym,2024-06-18,Toyota,Camry,Nigerian Used,1996,Automatic,Petrol,Black,Rivers State,169867 km,V4,"1,627,500"
1296,https://www.cars45.com/jEY4wdZ9QsbkLSiIj2NhzbUeacyBrg8,2024-06-18,Toyota,Camry,Foreign Used,2011,Automatic,Petrol,Red,Lagos State,342045 km,V4,"7,140,000"
1297,https://www.cars45.com/jEY4wdZrB8BdMFyw5o7yUKLDuLzwPBS,2024-06-18,Mercedes-Benz,GLE-Class,Foreign Used,2016,Automatic,Petrol,Silver,Lagos State,77832 km,V6,"65,520,000"
1298,https://www.cars45.com/jEY4wdZjpcGs3Jo7qpQNpfCkzc4W4VA,2024-06-18,Nissan,Pathfinder,Nigerian Used,2005,Automatic,Petrol,Gray,Rivers State,148229 km,V8,"3,675,000"
1299,https://www.cars45.com/jEY4wdZd7TUeGmuHlF51PuGMC7PvjGB,2024-06-18,Acura,TL,Nigerian Used,2009,Automatic,Petrol,Red,Enugu State,255964 km,V6,"3,600,000"
1300,https://www.cars45.com/jEY4wdZE4TEiDQU0OrntOY0GyKCpEKK,2024-06-18,Toyota,Corolla,Nigerian Used,2012,Automatic,Petrol,Gray,Abuja (FCT),136698 km,V4,"8,840,000"
1301,https://www.cars45.com/jEY4wdZE3l2BKPLlsGp03qATPWcUZMj,2024-06-18,Mercedes-Benz,C300,Nigerian Used,2015,Automatic,Petrol,Black,Rivers State,27413 km,V4,"14,070,000"
1302,https://www.cars45.com/jEY4wdZmwLSFrcFxAwzqnDVs7t0A5xO,2024-06-18,Toyota,Sienna,Nigerian Used,2005,Automatic,Petrol,Black,Lagos State,256024 km,V6,"4,095,000"
1303,https://www.cars45.com/jEY4wdZd5alDUkK9b0xZrnYSZycJCIo,2024-06-18,Chevrolet,Camaro,Nigerian Used,2011,Automatic,Petrol,Black,Delta State,13438 km,V8,"14,625,000"
1304,https://www.cars45.com/jEY4wdZz08qkRNNzUyjnAnyCnB0FgI2,2024-06-18,Toyota,Avensis,Nigerian Used,2012,Automatic,Petrol,Black,Abuja (FCT),180779 km,V4,"7,350,000"
1305,https://www.cars45.com/jEY4wdZa30TYdwPguTd5B3BegJhPt5k,2024-06-18,Toyota,Camry,Nigerian Used,2004,Automatic,Petrol,Silver,Lagos State,401058 km,V4,"3,328,000"
1306,https://www.cars45.com/jEY4wdZg0NzWj3xvFGMb3rfVYS4Sv5J,2024-06-18,Toyota,Venza,Nigerian Used,2015,Automatic,Petrol,White,Abuja (FCT),173493 km,V4,"14,175,000"
1307,https://www.cars45.com/jEY4wdZkfHB0raQ0dHUYA9P6Oq4LGQv,2024-06-18,Toyota,Highlander,Nigerian Used,2017,Automatic,Petrol,Black,Abuja (FCT),104579 km,V6,"26,250,000"
1308,https://www.cars45.com/jEY4wdZr7Gwb5Ya998yns7Sk28Olp7X,2024-06-18,Honda,Civic,Nigerian Used,2010,Automatic,Petrol,Blue,Lagos State,228755 km,V4,"3,150,000"
1309,https://www.cars45.com/jEY4wdZQkmz5xtqAQthZaU52GeR1oRb,2024-06-18,Renault,Laguna,Nigerian Used,2002,Manual,Petrol,Green,Enugu State,92811 km,V4,"3,375,000"
1310,https://www.cars45.com/jEY4wdZrfS47NRvWLdEPhlw2pDPWvRH,2024-06-18,Toyota,Corolla,Foreign Used,2013,Automatic,Petrol,White,Lagos State,168068 km,V4,"12,480,000"
1311,https://www.cars45.com/jEY4we01ijmfYICImq8SZBIjhYyWsrU,2024-06-18,Peugeot,307,Nigerian Used,2004,Automatic,Petrol,Silver,Kaduna State,99999 km,V4,"2,100,000"
1312,https://www.cars45.com/jEY4wdZJFwRGwnKetl4C1UZjTN7KnRH,2024-06-18,Nissan,Rogue,Nigerian Used,2013,Automatic,Petrol,Gray,Lagos State,285009 km,V4,"6,090,000"
1313,https://www.cars45.com/jEY4wdZBOEGA5A4ZQPxHUJCMWFk7I0q,2024-06-18,Acura,MDX,Nigerian Used,2006,Automatic,Petrol,Blue,Imo State,362434 km,V6,"3,570,000"
1314,https://www.cars45.com/jEY4wdZHrsMmHTdLmB7cB39al8Y7D4W,2024-06-18,Toyota,Sienna,Nigerian Used,2005,Automatic,Petrol,Gold,Enugu State,89462 km,V6,"4,680,000"
1315,https://www.cars45.com/jEY4wdZSZxfMFyY4snbVvPT9DDOJlYe,2024-06-18,Honda,Civic,Nigerian Used,2015,Automatic,Petrol,Silver,Abuja (FCT),176168 km,V4,"11,550,000"
1316,https://www.cars45.com/jEY4wdZOWUzYGfYz1AMwQ2BoM7B7SpV,2024-06-18,Toyota,Camry,Foreign Used,2010,Automatic,Petrol,Gold,Enugu State,104645 km,V4,"10,088,000"
1317,https://www.cars45.com/jlCs49Qb2UpSE5QzMukT0aZWAFkPbA,2024-06-18,Lexus,GX,Foreign Used,2017,Automatic,Petrol,Silver,Lagos State,107691 km,V8,"56,160,000"
1318,https://www.cars45.com/jEY4wdZLc9wnFK7K7kf9sg8CFwJBX1a,2024-06-18,Toyota,Corolla,Nigerian Used,2012,Automatic,Petrol,Blue,Lagos State,100326 km,V4,"7,280,000"
1319,https://www.cars45.com/jEY4wdZxVzSXwBUyTvTsB2qa9FJYpb2,2024-06-18,Toyota,Highlander,Foreign Used,2015,Automatic,Petrol,Silver,Lagos State,97608 km,V6,"29,120,000"
1320,https://www.cars45.com/jEY4wdZjJZsEu9SW0DsG58yXqdiNyXa,2024-06-18,Toyota,Corolla,Nigerian Used,2006,Automatic,Petrol,Blue,Lagos State,54815 km,V4,"3,612,000"
1321,https://www.cars45.com/jEY4wdZdLHEH1at0TXfLPdjdv6GWw3q,2024-06-18,Honda,Pilot,Nigerian Used,2008,Automatic,Petrol,Gray,Lagos State,216687 km,V6,"5,625,000"
1322,https://www.cars45.com/jEY4wdZtSRa3G2BbHk8aEQ0b3nWsVV3,2024-06-18,Volkswagen,Passat,Nigerian Used,2008,Automatic,Petrol,Green,Lagos State,196337 km,V4,"2,625,000"
1323,https://www.cars45.com/jEY4wdZWfwiQZ2kykRgN0jeIcweK9FY,2024-06-18,Toyota,Corolla,Foreign Used,2014,Automatic,Petrol,White,Lagos State,243580 km,V4,"14,150,000"
1324,https://www.cars45.com/jEY4wdZr6ZOo0lemlBgaMSM0WJQr9sy,2024-06-18,Honda,Pilot,Nigerian Used,2007,Automatic,Petrol,Red,Lagos State,267081 km,V6,"2,625,000"
1325,https://www.cars45.com/jEY4wdZVzqJg3RAdgf3cjOU7n0xqugY,2024-06-18,Toyota,Venza,Nigerian Used,2009,Automatic,Petrol,Black,Abuja (FCT),117534 km,V6,"11,550,000"
1326,https://www.cars45.com/jEY4wdZG6xN9VT4LFIBvp66fLqDpTDK,2024-06-18,Toyota,Camry,Nigerian Used,2008,Automatic,Petrol,Red,Abuja (FCT),305657 km,V4,"3,675,000"
1327,https://www.cars45.com/jEY4wdZZQUVLN6eSmtrLbqFQDEBzuFi,2024-06-18,Toyota,Camry,Nigerian Used,2003,Automatic,Petrol,Silver,Lagos State,371414 km,V4,"3,727,500"
1328,https://www.cars45.com/jEY4wdZujGTcOpyDxhtim9CfvtyOiym,2024-06-18,Nissan,Frontier,Nigerian Used,2005,Automatic,Petrol,Silver,Lagos State,315327 km,V8,"5,985,000"
1329,https://www.cars45.com/jEY4wdZFYrRu16GFEv1WjmxoJW8sQ3G,2024-06-18,Kia,Cerato,Nigerian Used,2012,Automatic,Petrol,Gray,Lagos State,154352 km,V4,"5,250,000"
1330,https://www.cars45.com/jEY4we00BPKnMHcjxlhKWQBJIDC8eaV,2024-06-18,Chevrolet,Avalanche,Nigerian Used,2003,Automatic,Petrol,Black,Lagos State,190002 km,V8,"2,100,000"
1331,https://www.cars45.com/jEY4wdZWxOuWXIbdomKdu8JQEEKPke3,2024-06-18,Kia,Cerato,Nigerian Used,2011,Automatic,Petrol,Gray,Lagos State,124904 km,V4,"4,620,000"
1332,https://www.cars45.com/jEY4wdZkck92ZPFCMN6FKcQ486Iun5Z,2024-06-18,Toyota,Corolla,Nigerian Used,2005,Automatic,Petrol,Gray,Abuja (FCT),160925 km,V4,"3,375,000"
1333,https://www.cars45.com/jEY4wdZx3GRaw0H475l3BfYc5FpHGMa,2024-06-18,Honda,Pilot,Nigerian Used,2010,Automatic,Petrol,Silver,Lagos State,169075 km,V6,"7,350,000"
1334,https://www.cars45.com/jEY4wdZHH8FTHXMO0UYvIJNEgNKB1ih,2024-06-18,Mazda,CX-7,Nigerian Used,2007,Automatic,Petrol,Purple,Ogun State,170606 km,V8,"4,200,000"
1335,https://www.cars45.com/jEY4we0099jWzwVUFF1bS3tpuPOZRKy,2024-06-18,Toyota,Sienna,Nigerian Used,2005,Automatic,Petrol,Silver,Rivers State,201240 km,V6,"4,472,000"
1336,https://www.cars45.com/jEY4wdZve6DW1g2yovUfY74JxxnLKOL,2024-06-18,Toyota,Carina,Nigerian Used,1999,Manual,Petrol,Gray,Abuja (FCT),453788 km,V4,"1,575,000"
1337,https://www.cars45.com/jEY4wdZbCBczFp7Fepc9WP5CTxKeScE,2024-06-18,Nissan,Patrol,Nigerian Used,2002,Manual,Petrol,Blue,Abuja (FCT),169692 km,V6,"10,500,000"
1338,https://www.cars45.com/jEY4wdZnqa4rs16MG6tc9iG7y9bVIwf,2024-06-18,Hyundai,Sonata,Foreign Used,2011,Automatic,Petrol,Black,Lagos State,238034 km,V4,"11,232,000"
1339,https://www.cars45.com/jEY4wdZh0V5aYllY4AOaI3IQJ2nV1tG,2024-06-18,Lexus,RX,Foreign Used,2015,Automatic,Petrol,Black,Lagos State,111620 km,V6,"28,080,000"
1340,https://www.cars45.com/jEY4wdZEZNdkYhcL8aMEw8nb4P4bPOp,2024-06-18,Lexus,GS,Nigerian Used,2006,Automatic,Petrol,Black,Oyo State,136904 km,V6,"4,200,000"
1341,https://www.cars45.com/jEY4wdZQfHJL4S9S1N62dJRAOa4G7OB,2024-06-18,Toyota,Corolla,Nigerian Used,2008,Automatic,Petrol,Gray,Lagos State,285265 km,V4,"6,187,500"
1342,https://www.cars45.com/jEY4wdZJfDDuSLmjUayr1hnF86khVgD,2024-06-18,Toyota,Corolla,Nigerian Used,2009,Automatic,Petrol,Silver,Abuja (FCT),133269 km,V4,"6,552,000"
1343,https://www.cars45.com/jEY4wdZEXsZXczEsGkOwaDe3vDRB15q,2024-06-18,Dodge,Caravan,Nigerian Used,2005,Automatic,Petrol,Black,Abuja (FCT),190788 km,V8,"3,360,000"
1344,https://www.cars45.com/jEY4wdZAlqvxJfBatnMH8uX0S1V9LpL,2024-06-18,Acura,MDX,Nigerian Used,2008,Automatic,Petrol,Black,Lagos State,294316 km,V8,"6,300,000"
1345,https://www.cars45.com/jEY4wdZktLvl5C9T3PooUhsBs0FPHj2,2024-06-18,Toyota,Corolla,Nigerian Used,2005,Automatic,Petrol,Silver,Abuja (FCT),299999 km,V4,"4,095,000"
1346,https://www.cars45.com/jEY4wdZxtIhnw67lyxizJYtdcyaUjfK,2024-06-18,Mercedes-Benz,C240,Nigerian Used,2003,Automatic,Petrol,Gray,Abuja (FCT),0 km,V4,"3,675,000"
1347,https://www.cars45.com/jEY4wdZPoAYEvLZV16EIvytkYq0uDq1,2024-06-18,Lexus,RX,Nigerian Used,2004,Automatic,Petrol,Silver,Lagos State,119657 km,V6,"9,975,000"
